name,online_order,book_table,rate,votes,location,rest_type,dish_liked,cuisines,approx_cost,listed_in_type,rating_category
Restaurant_4325,No,No,3.6,725,HSR Layout,Beverage Shop,"Pasta, Bruschetta",Italian,100.0,Dine-out,Medium
Restaurant_4326,No,Yes,4.0,100,Koramangala,Quick Bites,"Green Curry, Tom Yum, Spring Rolls",Thai,250.0,Dine-out,High
Restaurant_4327,No,No,3.4,477,Hebbal,Food Court,"Pasta, Sandwich",Continental,250.0,Dine-out,Low
Restaurant_4328,Yes,Yes,3.7,549,Koramangala,Fine Dining,"Filter Coffee, Idli, Masala Dosa",South Indian,1250.0,Dine-out,Medium
Restaurant_4329,No,No,2.9,41,Hebbal,Food Court,"Cheesecake, Brownie, Cappuccino",Cafe,300.0,Dine-out,Low
Restaurant_4330,Yes,No,3.0,282,JP Nagar,Beverage Shop,"Nihari, Biryani, Haleem, Kebab",Mughlai,100.0,Dine-out,Low
Restaurant_4331,Yes,No,4.1,185,Rajajinagar,Bakery,"Bruschetta, Tiramisu, Pizza, Pasta",Italian,200.0,Dine-out,High
Restaurant_4332,Yes,No,2.6,245,BTM,Food Court,"Masala Dosa, Vada",South Indian,250.0,Dine-out,Low
Restaurant_4333,Yes,No,3.5,787,Electronic City,Bar,"Cheesecake, Cold Coffee, Cappuccino",Cafe,1150.0,Dine-out,Medium
Restaurant_4334,Yes,No,3.4,87,Koramangala,Food Court,"Sandwich, Burger, Wrap, Fries",Fast Food,250.0,Dine-out,Low
Restaurant_4335,No,No,3.6,71,Malleshwaram,Casual Dining,"Nihari, Kebab, Biryani",Mughlai,650.0,Dine-out,Medium
Restaurant_4336,Yes,No,2.9,136,Marathahalli,Bar,"Vada Pav, Pav Bhaji, Pani Puri, Bhel",Street Food,800.0,Dine-out,Low
Restaurant_4337,Yes,No,4.0,1825,Jayanagar,Delivery,"Ramen, Tempura, Miso Soup",Japanese,300.0,Delivery,High
Restaurant_4338,Yes,No,3.2,661,Jayanagar,Food Court,"Miso Soup, Sushi, Ramen, Tempura",Japanese,300.0,Dine-out,Low
Restaurant_4339,Yes,No,4.4,12,Koramangala,Bar,"Cake, Brownie, Ice Cream, Pastry",Desserts,1000.0,Dine-out,High
Restaurant_4340,No,Yes,3.6,276,Hebbal,Beverage Shop,"Pepperoni, Margherita",Pizza,200.0,Dine-out,Medium
Restaurant_4341,Yes,No,4.2,187,Malleshwaram,Fine Dining,"Brownie, Cake",Desserts,2100.0,Dine-out,High
Restaurant_4342,No,No,3.7,564,Rajajinagar,Delivery,"Cold Coffee, Cheesecake",Cafe,350.0,Delivery,Medium
Restaurant_4343,No,No,3.8,350,HSR Layout,Quick Bites,"Tiramisu, Pasta, Pizza, Bruschetta",Italian,150.0,Dine-out,Medium
Restaurant_4344,Yes,Yes,4.0,2002,Hebbal,Quick Bites,"Garlic Bread, Pepperoni, BBQ Chicken",Pizza,250.0,Dine-out,High
Restaurant_4345,No,No,3.5,129,Banashankari,Dessert Parlor,"Pepperoni, BBQ Chicken",Pizza,200.0,Dine-out,Medium
Restaurant_4346,Yes,No,4.0,531,Banashankari,Food Court,"Spring Rolls, Green Curry",Thai,350.0,Dine-out,High
Restaurant_4347,Yes,No,4.4,795,JP Nagar,Fine Dining,"Paneer Butter Masala, Biryani",North Indian,1500.0,Dine-out,High
Restaurant_4348,No,No,3.3,864,Jayanagar,Cafe,"Tiramisu, Pizza",Italian,500.0,Dine-out,Low
Restaurant_4349,No,No,3.9,305,Koramangala,Bar,"BBQ Chicken, Margherita, Garlic Bread, Pepperoni",Pizza,1300.0,Dine-out,Medium
Restaurant_4350,Yes,No,4.4,766,Banashankari,Delivery,"Fries, Wrap, Sandwich",Fast Food,300.0,Delivery,High
Restaurant_4351,Yes,No,4.2,227,Koramangala,Beverage Shop,"Haleem, Kebab",Mughlai,150.0,Dine-out,High
Restaurant_4352,Yes,No,4.3,368,JP Nagar,Food Court,"Nihari, Kebab, Haleem",Mughlai,350.0,Dine-out,High
Restaurant_4353,Yes,No,3.9,1321,Jayanagar,Beverage Shop,"Cake, Pastry",Desserts,100.0,Dine-out,Medium
Restaurant_4354,No,Yes,3.4,1526,Whitefield,Cafe,"Burger, Wrap, Fries, Sandwich",Fast Food,550.0,Dine-out,Low
Restaurant_4355,Yes,No,3.4,647,Rajajinagar,Dessert Parlor,"Paneer Butter Masala, Butter Naan, Biryani",North Indian,300.0,Dine-out,Low
Restaurant_4356,Yes,No,4.0,281,Marathahalli,Cafe,"Sandwich, Pizza, Burger",Continental,300.0,Dine-out,High
Restaurant_4357,No,No,4.2,1080,Marathahalli,Casual Dining,,Thai,900.0,Dine-out,High
Restaurant_4358,Yes,No,5.0,19,Banashankari,Bakery,"Ramen, Miso Soup",Japanese,150.0,Dine-out,High
Restaurant_4359,Yes,No,4.3,69,Marathahalli,Delivery,"Butter Naan, Dal Makhani",North Indian,200.0,Delivery,High
Restaurant_4360,No,Yes,3.3,536,Bellandur,Bakery,"Biryani, Haleem",Mughlai,200.0,Dine-out,Low
Restaurant_4361,No,No,3.3,170,Rajajinagar,Cafe,"Nachos, Burrito, Quesadilla",Mexican,450.0,Dine-out,Low
Restaurant_4362,No,No,4.8,2177,Hebbal,Dessert Parlor,"Spring Rolls, Green Curry, Tom Yum",Thai,300.0,Dine-out,High
Restaurant_4363,Yes,Yes,3.9,335,Whitefield,Dessert Parlor,"Burger, Sandwich",Continental,350.0,Dine-out,Medium
Restaurant_4364,No,Yes,3.9,328,Rajajinagar,Quick Bites,"Biryani, Dal Makhani, Butter Naan",North Indian,150.0,Dine-out,Medium
Restaurant_4365,Yes,Yes,3.5,595,Bellandur,Food Court,"Pepperoni, Margherita, BBQ Chicken, Garlic Bread",Pizza,300.0,Dine-out,Medium
Restaurant_4366,Yes,No,4.6,1006,Yelahanka,Quick Bites,"Pani Puri, Vada Pav, Bhel",Street Food,200.0,Dine-out,High
Restaurant_4367,No,Yes,4.2,406,Hebbal,Delivery,"Pasta, Burger",Continental,400.0,Delivery,High
Restaurant_4368,Yes,No,3.4,122,Bellandur,Delivery,"Pani Puri, Pav Bhaji, Bhel",Street Food,200.0,Delivery,Low
Restaurant_4369,No,No,3.2,712,Koramangala,Delivery,"Haleem, Biryani",Mughlai,,Delivery,Low
Restaurant_4370,Yes,No,4.0,231,JP Nagar,Beverage Shop,"Green Curry, Pad Thai, Spring Rolls",Thai,200.0,Dine-out,High
Restaurant_4371,Yes,No,3.8,109,Electronic City,Quick Bites,"Fries, Burger, Sandwich, Wrap",Fast Food,350.0,Dine-out,Medium
Restaurant_4372,No,No,4.1,614,Whitefield,Beverage Shop,"Chicken Biryani, Raita",Biryani,200.0,Dine-out,High
Restaurant_4373,Yes,No,4.1,58,Electronic City,Bakery,"Vada Pav, Pani Puri, Bhel",Street Food,150.0,Dine-out,High
Restaurant_4374,No,No,3.6,1918,JP Nagar,Food Court,"Spring Rolls, Green Curry, Tom Yum, Pad Thai",Thai,300.0,Dine-out,Medium
Restaurant_4375,Yes,No,3.5,525,JP Nagar,Cafe,"Brownie, Cake",Desserts,400.0,Dine-out,Medium
Restaurant_4376,No,No,3.6,2301,Bellandur,Bar,"Pepperoni, Garlic Bread, BBQ Chicken, Margherita",Pizza,1200.0,Dine-out,Medium
Restaurant_4377,Yes,No,3.5,217,Jayanagar,Quick Bites,"Margherita, Pepperoni, BBQ Chicken, Garlic Bread",Pizza,150.0,Dine-out,Medium
Restaurant_4378,Yes,No,3.7,1968,Bellandur,Bar,"Mutton Biryani, Chicken Biryani, Veg Biryani",Biryani,750.0,Dine-out,Medium
Restaurant_4379,Yes,No,3.8,89,Electronic City,Dessert Parlor,"Cold Coffee, Cappuccino",Cafe,300.0,Dine-out,Medium
Restaurant_4380,No,No,3.3,20,Bellandur,Quick Bites,"Ice Cream, Pastry, Brownie, Cake",Desserts,200.0,Dine-out,Low
Restaurant_4381,No,No,4.0,20,Koramangala,Bakery,"Tempura, Sushi, Miso Soup",Japanese,250.0,Dine-out,High
Restaurant_4382,No,No,3.5,328,Bellandur,Quick Bites,"Pav Bhaji, Pani Puri, Vada Pav",Street Food,300.0,Dine-out,Medium
Restaurant_4383,Yes,No,3.4,44,Malleshwaram,Beverage Shop,"Bhel, Vada Pav",Street Food,150.0,Dine-out,Low
Restaurant_4384,Yes,Yes,3.8,409,Marathahalli,Food Court,"Miso Soup, Ramen, Sushi",Japanese,300.0,Dine-out,Medium
Restaurant_4385,Yes,No,3.9,232,Electronic City,Cafe,"Quesadilla, Nachos",Mexican,550.0,Dine-out,Medium
Restaurant_4386,Yes,No,4.2,257,Malleshwaram,Fine Dining,"Noodles, Manchurian, Fried Rice, Spring Rolls",Chinese,,Dine-out,High
Restaurant_4387,Yes,No,4.0,605,Jayanagar,Cafe,"Bhel, Pav Bhaji",Street Food,350.0,Dine-out,High
Restaurant_4388,No,No,4.1,109,JP Nagar,Cafe,"Vada, Filter Coffee, Masala Dosa",South Indian,400.0,Dine-out,High
Restaurant_4389,No,No,4.4,960,Banashankari,Dessert Parlor,,Italian,200.0,Dine-out,High
Restaurant_4390,Yes,No,3.9,510,Rajajinagar,Bakery,"Butter Naan, Dal Makhani",North Indian,150.0,Dine-out,Medium
Restaurant_4391,Yes,No,3.3,1219,Hebbal,Bar,"Noodles, Manchurian, Spring Rolls",Chinese,900.0,Dine-out,Low
Restaurant_4392,No,No,3.6,245,Marathahalli,Bakery,"Butter Naan, Dal Makhani, Biryani",North Indian,250.0,Dine-out,Medium
Restaurant_4393,Yes,No,3.7,2252,Hebbal,Fine Dining,"Tom Yum, Green Curry, Spring Rolls, Pad Thai",Thai,2100.0,Dine-out,Medium
Restaurant_4394,Yes,Yes,4.8,617,Bellandur,Dessert Parlor,"Fried Rice, Spring Rolls",Chinese,300.0,Dine-out,High
Restaurant_4395,Yes,No,4.8,2611,Yelahanka,Food Court,"Pad Thai, Tom Yum, Spring Rolls",Thai,200.0,Dine-out,High
Restaurant_4396,Yes,No,4.1,16,Marathahalli,Cafe,"Burger, Sandwich, Pasta, Pizza",Continental,,Dine-out,High
Restaurant_4397,No,Yes,4.3,839,Koramangala,Beverage Shop,"Wrap, Sandwich, Fries, Burger",Fast Food,150.0,Dine-out,High
Restaurant_4398,Yes,No,3.9,992,Yelahanka,Dessert Parlor,"Pav Bhaji, Bhel",Street Food,250.0,Dine-out,Medium
Restaurant_4399,Yes,No,4.0,32,BTM,Delivery,"Tempura, Miso Soup, Sushi",Japanese,200.0,Delivery,High
Restaurant_4400,Yes,No,3.0,389,Indiranagar,Quick Bites,"Pav Bhaji, Bhel, Pani Puri, Vada Pav",Street Food,300.0,Dine-out,Low
Restaurant_4401,No,No,3.7,898,Indiranagar,Bakery,"Pasta, Bruschetta",Italian,200.0,Dine-out,Medium
Restaurant_4402,Yes,No,3.4,419,Indiranagar,Dessert Parlor,"Bruschetta, Pizza, Pasta",Italian,250.0,Dine-out,Low
Restaurant_4403,Yes,No,3.9,38,BTM,Delivery,"Pad Thai, Green Curry, Spring Rolls",Thai,350.0,Delivery,Medium
Restaurant_4404,No,Yes,3.9,691,Hebbal,Bar,"Paneer Butter Masala, Biryani, Dal Makhani, Butter Naan",North Indian,1150.0,Dine-out,Medium
Restaurant_4405,No,No,5.0,46,Koramangala,Fine Dining,"Mutton Biryani, Chicken Biryani",Biryani,1600.0,Dine-out,High
Restaurant_4406,No,Yes,4.8,1224,Yelahanka,Fine Dining,"Green Curry, Spring Rolls",Thai,1150.0,Dine-out,High
Restaurant_4407,No,Yes,4.0,26,BTM,Cafe,"Sandwich, Burger, Pasta, Pizza",Continental,,Dine-out,High
Restaurant_4408,Yes,Yes,3.9,86,Indiranagar,Cafe,"Cappuccino, Cheesecake, Brownie",Cafe,450.0,Dine-out,Medium
Restaurant_4409,Yes,No,4.6,221,Jayanagar,Dessert Parlor,"Bruschetta, Tiramisu, Pizza",Italian,250.0,Dine-out,High
Restaurant_4410,Yes,No,3.8,571,Whitefield,Dessert Parlor,"Filter Coffee, Idli",South Indian,,Dine-out,Medium
Restaurant_4411,Yes,No,4.0,2246,Yelahanka,Food Court,"Tempura, Miso Soup",Japanese,,Dine-out,High
Restaurant_4412,No,No,3.7,69,Electronic City,Quick Bites,"Pani Puri, Vada Pav, Bhel, Pav Bhaji",Street Food,300.0,Dine-out,Medium
Restaurant_4413,No,No,3.5,80,JP Nagar,Casual Dining,"Spring Rolls, Pad Thai, Green Curry, Tom Yum",Thai,750.0,Dine-out,Medium
Restaurant_4414,No,No,3.7,255,BTM,Bar,"Paneer Butter Masala, Biryani",North Indian,950.0,Dine-out,Medium
Restaurant_4415,Yes,No,2.8,759,Koramangala,Cafe,"BBQ Chicken, Pepperoni, Garlic Bread, Margherita",Pizza,500.0,Dine-out,Low
Restaurant_4416,No,No,2.9,273,Koramangala,Casual Dining,"Miso Soup, Tempura, Sushi",Japanese,800.0,Dine-out,Low
Restaurant_4417,No,No,3.9,226,Electronic City,Casual Dining,"Idli, Filter Coffee",South Indian,500.0,Dine-out,Medium
Restaurant_4418,Yes,No,4.6,568,Malleshwaram,Quick Bites,"Biryani, Haleem, Kebab",Mughlai,150.0,Dine-out,High
Restaurant_4419,No,No,3.9,176,Whitefield,Beverage Shop,"Dal Makhani, Biryani",North Indian,100.0,Dine-out,Medium
Restaurant_4420,Yes,No,3.4,261,Yelahanka,Beverage Shop,"Dal Makhani, Butter Naan, Biryani, Paneer Butter Masala",North Indian,150.0,Dine-out,Low
Restaurant_4421,Yes,No,3.1,188,Banashankari,Cafe,"Margherita, BBQ Chicken, Garlic Bread, Pepperoni",Pizza,350.0,Dine-out,Low
Restaurant_4422,No,No,4.1,1002,Marathahalli,Delivery,"Pizza, Pasta",Continental,350.0,Delivery,High
Restaurant_4423,No,No,3.4,1316,Indiranagar,Quick Bites,"BBQ Chicken, Pepperoni, Garlic Bread",Pizza,200.0,Dine-out,Low
Restaurant_4424,Yes,Yes,4.3,919,Yelahanka,Quick Bites,"Pastry, Ice Cream, Brownie",Desserts,300.0,Dine-out,High
Restaurant_4425,Yes,No,4.0,346,Bellandur,Bakery,"Pizza, Pasta",Italian,250.0,Dine-out,High
Restaurant_4426,No,Yes,4.1,431,Banashankari,Casual Dining,"Wrap, Burger, Fries, Sandwich",Fast Food,550.0,Dine-out,High
Restaurant_4427,No,No,3.7,74,Malleshwaram,Bakery,"Butter Naan, Biryani",North Indian,200.0,Dine-out,Medium
Restaurant_4428,No,Yes,4.1,844,Indiranagar,Casual Dining,"Haleem, Biryani, Nihari",Mughlai,1000.0,Dine-out,High
Restaurant_4429,Yes,No,3.7,503,Whitefield,Beverage Shop,"Veg Biryani, Raita, Chicken Biryani",Biryani,100.0,Dine-out,Medium
Restaurant_4430,Yes,Yes,3.7,1291,Rajajinagar,Cafe,"Tacos, Nachos, Burrito, Quesadilla",Mexican,550.0,Dine-out,Medium
Restaurant_4431,Yes,No,3.3,110,Bellandur,Bar,"Dal Makhani, Biryani, Butter Naan",North Indian,1050.0,Dine-out,Low
Restaurant_4432,Yes,No,2.6,556,Malleshwaram,Beverage Shop,"Pepperoni, Margherita, BBQ Chicken",Pizza,150.0,Dine-out,Low
Restaurant_4433,Yes,Yes,3.9,675,Hebbal,Quick Bites,"Noodles, Manchurian",Chinese,150.0,Dine-out,Medium
Restaurant_4434,Yes,No,4.6,213,Indiranagar,Bar,"Butter Naan, Biryani, Dal Makhani, Paneer Butter Masala",North Indian,1150.0,Dine-out,High
Restaurant_4435,Yes,Yes,4.4,726,Whitefield,Dessert Parlor,"Paneer Butter Masala, Dal Makhani, Butter Naan",North Indian,300.0,Dine-out,High
Restaurant_4436,Yes,Yes,4.1,1587,HSR Layout,Bar,"Pad Thai, Tom Yum",Thai,1100.0,Dine-out,High
Restaurant_4437,No,No,3.3,1240,Banashankari,Bar,"Nachos, Quesadilla, Tacos",Mexican,1200.0,Dine-out,Low
Restaurant_4438,Yes,No,4.3,820,Banashankari,Beverage Shop,"Brownie, Ice Cream, Cake",Desserts,150.0,Dine-out,High
Restaurant_4439,Yes,No,3.7,27,Marathahalli,Quick Bites,"Kebab, Haleem",Mughlai,200.0,Dine-out,Medium
Restaurant_4440,Yes,Yes,4.8,1481,Electronic City,Bar,"Pastry, Cake, Ice Cream",Desserts,700.0,Dine-out,High
Restaurant_4441,Yes,Yes,3.5,562,Whitefield,Beverage Shop,"Nihari, Kebab, Haleem, Biryani",Mughlai,100.0,Dine-out,Medium
Restaurant_4442,Yes,No,3.4,189,BTM,Beverage Shop,"Biryani, Paneer Butter Masala",North Indian,200.0,Dine-out,Low
Restaurant_4443,No,No,3.3,102,HSR Layout,Bar,"Quesadilla, Tacos",Mexican,700.0,Dine-out,Low
Restaurant_4444,No,No,3.0,55,Rajajinagar,Casual Dining,"Nachos, Tacos, Quesadilla, Burrito",Mexican,700.0,Dine-out,Low
Restaurant_4445,Yes,No,3.3,25,Jayanagar,Quick Bites,"Manchurian, Noodles, Fried Rice, Spring Rolls",Chinese,200.0,Dine-out,Low
Restaurant_4446,Yes,No,4.3,904,Indiranagar,Fine Dining,"Sandwich, Burger, Fries, Wrap",Fast Food,2050.0,Dine-out,High
Restaurant_4447,Yes,No,3.4,137,Bellandur,Bar,"Brownie, Cheesecake",Cafe,950.0,Dine-out,Low
Restaurant_4448,No,No,1.8,6,HSR Layout,Bakery,"Fried Rice, Noodles, Manchurian",Chinese,250.0,Dine-out,Low
Restaurant_4449,Yes,No,4.3,326,Whitefield,Bakery,"Noodles, Fried Rice, Manchurian",Chinese,,Dine-out,High
Restaurant_4450,Yes,No,3.0,296,Hebbal,Dessert Parlor,,Chinese,400.0,Dine-out,Low
Restaurant_4451,No,No,4.0,111,JP Nagar,Quick Bites,"Pani Puri, Bhel",Street Food,150.0,Dine-out,High
Restaurant_4452,No,No,3.7,25,Indiranagar,Beverage Shop,"Sandwich, Wrap, Burger, Fries",Fast Food,100.0,Dine-out,Medium
Restaurant_4453,No,No,4.8,150,Koramangala,Food Court,"Pasta, Sandwich, Pizza, Burger",Continental,200.0,Dine-out,High
Restaurant_4454,No,No,4.2,716,Banashankari,Cafe,"Pasta, Burger",Continental,400.0,Dine-out,High
Restaurant_4455,No,No,3.4,43,Hebbal,Delivery,"Fried Rice, Manchurian",Chinese,,Delivery,Low
Restaurant_4456,Yes,Yes,3.6,437,Electronic City,Food Court,"Cheesecake, Cappuccino, Brownie",Cafe,,Dine-out,Medium
Restaurant_4457,Yes,No,4.6,109,Whitefield,Quick Bites,"Pastry, Brownie, Cake, Ice Cream",Desserts,200.0,Dine-out,High
Restaurant_4458,No,No,3.0,97,Rajajinagar,Quick Bites,"Pepperoni, Garlic Bread, BBQ Chicken",Pizza,250.0,Dine-out,Low
Restaurant_4459,No,No,3.8,284,Koramangala,Bar,"Filter Coffee, Vada",South Indian,750.0,Dine-out,Medium
Restaurant_4460,No,No,3.6,57,Marathahalli,Bar,"Pasta, Burger, Pizza, Sandwich",Continental,950.0,Dine-out,Medium
Restaurant_4461,Yes,Yes,3.8,108,Bellandur,Food Court,"Raita, Veg Biryani, Mutton Biryani",Biryani,200.0,Dine-out,Medium
Restaurant_4462,Yes,Yes,4.2,270,Yelahanka,Beverage Shop,"Biryani, Nihari, Haleem",Mughlai,150.0,Dine-out,High
Restaurant_4463,Yes,No,3.9,233,Malleshwaram,Dessert Parlor,"Quesadilla, Burrito, Tacos",Mexican,300.0,Dine-out,Medium
Restaurant_4464,Yes,No,4.0,830,Jayanagar,Bar,"Fries, Burger",Fast Food,1050.0,Dine-out,High
Restaurant_4465,Yes,No,3.9,45,Jayanagar,Delivery,"Spring Rolls, Pad Thai",Thai,250.0,Delivery,Medium
Restaurant_4466,No,Yes,4.1,1211,Hebbal,Delivery,"Fries, Sandwich, Burger",Fast Food,250.0,Delivery,High
Restaurant_4467,Yes,No,3.8,965,Koramangala,Dessert Parlor,"Vada, Idli",South Indian,400.0,Dine-out,Medium
Restaurant_4468,No,No,3.4,740,Yelahanka,Casual Dining,"Burger, Sandwich",Continental,850.0,Dine-out,Low
Restaurant_4469,No,No,3.7,205,Yelahanka,Casual Dining,"Cold Coffee, Cheesecake, Brownie, Cappuccino",Cafe,800.0,Dine-out,Medium
Restaurant_4470,Yes,No,3.4,882,Banashankari,Quick Bites,"Cappuccino, Cheesecake, Brownie",Cafe,300.0,Dine-out,Low
Restaurant_4471,Yes,No,3.4,102,Marathahalli,Bar,"Kebab, Nihari, Haleem, Biryani",Mughlai,650.0,Dine-out,Low
Restaurant_4472,No,No,3.5,69,JP Nagar,Bakery,"Manchurian, Noodles",Chinese,250.0,Dine-out,Medium
Restaurant_4473,No,No,3.6,24,Banashankari,Food Court,"Garlic Bread, Margherita",Pizza,350.0,Dine-out,Medium
Restaurant_4474,No,Yes,4.3,1807,HSR Layout,Fine Dining,"Tom Yum, Spring Rolls, Green Curry, Pad Thai",Thai,1750.0,Dine-out,High
Restaurant_4475,No,No,4.2,231,Electronic City,Dessert Parlor,"Pasta, Burger, Pizza",Continental,400.0,Dine-out,High
Restaurant_4476,No,No,3.5,1310,Jayanagar,Quick Bites,"Brownie, Cheesecake, Cappuccino, Cold Coffee",Cafe,200.0,Dine-out,Medium
Restaurant_4477,Yes,No,3.9,186,HSR Layout,Bakery,"Pad Thai, Tom Yum, Spring Rolls, Green Curry",Thai,200.0,Dine-out,Medium
Restaurant_4478,No,No,3.8,1357,Rajajinagar,Bar,"Masala Dosa, Idli",South Indian,1300.0,Dine-out,Medium
Restaurant_4479,No,No,3.4,1194,Indiranagar,Bakery,"Biryani, Haleem, Kebab",Mughlai,150.0,Dine-out,Low
Restaurant_4480,No,No,3.7,1427,BTM,Bakery,"Paneer Butter Masala, Biryani, Butter Naan, Dal Makhani",North Indian,100.0,Dine-out,Medium
Restaurant_4481,Yes,No,4.3,442,Whitefield,Dessert Parlor,"Nihari, Kebab, Biryani, Haleem",Mughlai,350.0,Dine-out,High
Restaurant_4482,No,No,3.8,1145,Bellandur,Quick Bites,"Green Curry, Tom Yum, Pad Thai",Thai,150.0,Dine-out,Medium
Restaurant_4483,Yes,No,3.9,1761,Marathahalli,Beverage Shop,"Vada Pav, Pani Puri",Street Food,200.0,Dine-out,Medium
Restaurant_4484,No,No,3.3,194,Banashankari,Delivery,"Cappuccino, Brownie",Cafe,200.0,Delivery,Low
Restaurant_4485,Yes,No,4.8,390,Jayanagar,Food Court,"Butter Naan, Biryani, Dal Makhani, Paneer Butter Masala",North Indian,350.0,Dine-out,High
Restaurant_4486,Yes,No,3.5,666,HSR Layout,Quick Bites,"Tacos, Burrito, Nachos, Quesadilla",Mexican,250.0,Dine-out,Medium
Restaurant_4487,Yes,No,3.4,182,Malleshwaram,Fine Dining,"Veg Biryani, Chicken Biryani",Biryani,1250.0,Dine-out,Low
Restaurant_4488,Yes,Yes,4.4,925,Hebbal,Bakery,"Tiramisu, Pizza",Italian,250.0,Dine-out,High
Restaurant_4489,Yes,No,3.7,42,Electronic City,Beverage Shop,"Haleem, Nihari, Kebab",Mughlai,150.0,Dine-out,Medium
Restaurant_4490,No,No,3.5,389,Electronic City,Dessert Parlor,"Filter Coffee, Masala Dosa, Vada, Idli",South Indian,250.0,Dine-out,Medium
Restaurant_4491,Yes,No,3.5,68,Indiranagar,Cafe,,South Indian,350.0,Dine-out,Medium
Restaurant_4492,Yes,No,4.7,244,Whitefield,Food Court,"Pav Bhaji, Pani Puri",Street Food,350.0,Dine-out,High
Restaurant_4493,Yes,Yes,4.2,188,Whitefield,Food Court,"BBQ Chicken, Pepperoni, Garlic Bread, Margherita",Pizza,400.0,Dine-out,High
Restaurant_4494,Yes,No,4.1,1122,Electronic City,Delivery,"Fried Rice, Spring Rolls",Chinese,350.0,Delivery,High
Restaurant_4495,Yes,Yes,4.1,132,Electronic City,Cafe,"Kebab, Haleem, Nihari, Biryani",Mughlai,450.0,Dine-out,High
Restaurant_4496,Yes,No,3.9,966,Yelahanka,Bar,"Brownie, Cold Coffee, Cappuccino",Cafe,750.0,Dine-out,Medium
Restaurant_4497,Yes,Yes,4.7,1113,Banashankari,Cafe,"Tiramisu, Pasta",Italian,550.0,Dine-out,High
Restaurant_4498,No,Yes,3.8,393,Yelahanka,Bakery,"Nachos, Quesadilla, Burrito, Tacos",Mexican,250.0,Dine-out,Medium
Restaurant_4499,Yes,Yes,3.3,131,Marathahalli,Bakery,"Pani Puri, Bhel, Pav Bhaji",Street Food,200.0,Dine-out,Low
Restaurant_4500,Yes,No,4.2,162,JP Nagar,Bakery,"Pasta, Pizza",Continental,200.0,Dine-out,High
Restaurant_4501,Yes,No,4.0,375,Rajajinagar,Bakery,"Cappuccino, Cold Coffee, Cheesecake",Cafe,200.0,Dine-out,High
Restaurant_4502,No,No,3.8,5,Malleshwaram,Quick Bites,"Idli, Vada",South Indian,300.0,Dine-out,Medium
Restaurant_4503,Yes,No,4.0,454,Rajajinagar,Food Court,"Raita, Mutton Biryani",Biryani,350.0,Dine-out,High
Restaurant_4504,Yes,No,3.6,1648,Banashankari,Cafe,"Cold Coffee, Cappuccino, Cheesecake",Cafe,550.0,Dine-out,Medium
Restaurant_4505,Yes,No,3.8,95,HSR Layout,Food Court,"Fries, Burger",Fast Food,300.0,Dine-out,Medium
Restaurant_4506,Yes,No,4.1,523,BTM,Fine Dining,"Brownie, Ice Cream, Cake",Desserts,1750.0,Dine-out,High
Restaurant_4507,Yes,No,3.5,1713,Electronic City,Cafe,"Idli, Masala Dosa",South Indian,550.0,Dine-out,Medium
Restaurant_4508,Yes,No,4.4,1300,Koramangala,Quick Bites,"Biryani, Haleem, Kebab, Nihari",Mughlai,200.0,Dine-out,High
Restaurant_4509,Yes,No,3.5,997,JP Nagar,Fine Dining,"Quesadilla, Nachos, Burrito, Tacos",Mexican,1550.0,Dine-out,Medium
Restaurant_4510,Yes,No,5.0,1293,Marathahalli,Food Court,"Raita, Chicken Biryani, Veg Biryani, Mutton Biryani",Biryani,350.0,Dine-out,High
Restaurant_4511,Yes,No,4.6,255,Indiranagar,Fine Dining,"Burger, Sandwich, Wrap",Fast Food,2100.0,Dine-out,High
Restaurant_4512,No,No,2.8,929,JP Nagar,Delivery,"Miso Soup, Tempura",Japanese,200.0,Delivery,Low
Restaurant_4513,No,No,4.0,1701,Electronic City,Fine Dining,,North Indian,1300.0,Dine-out,High
Restaurant_4514,Yes,No,3.7,380,Jayanagar,Cafe,"Pizza, Tiramisu",Italian,350.0,Dine-out,Medium
Restaurant_4515,No,No,3.9,256,Marathahalli,Bakery,"Filter Coffee, Vada",South Indian,150.0,Dine-out,Medium
Restaurant_4516,No,Yes,3.4,272,BTM,Bakery,"Biryani, Haleem, Kebab, Nihari",Mughlai,150.0,Dine-out,Low
Restaurant_4517,No,No,3.7,225,Jayanagar,Bar,"Burger, Sandwich, Fries",Fast Food,1050.0,Dine-out,Medium
Restaurant_4518,Yes,No,3.7,132,JP Nagar,Food Court,"Nachos, Tacos",Mexican,400.0,Dine-out,Medium
Restaurant_4519,No,Yes,3.5,505,Koramangala,Delivery,"Quesadilla, Burrito, Nachos",Mexican,350.0,Delivery,Medium
Restaurant_4520,Yes,No,3.4,421,Koramangala,Cafe,"Wrap, Burger, Sandwich, Fries",Fast Food,350.0,Dine-out,Low
Restaurant_4521,Yes,No,4.3,400,Yelahanka,Cafe,"Spring Rolls, Manchurian, Fried Rice",Chinese,550.0,Dine-out,High
Restaurant_4522,Yes,No,3.0,45,BTM,Dessert Parlor,"Wrap, Burger, Fries",Fast Food,350.0,Dine-out,Low
Restaurant_4523,Yes,No,4.0,956,Whitefield,Casual Dining,"Tempura, Miso Soup, Sushi",Japanese,600.0,Dine-out,High
Restaurant_4524,Yes,No,4.2,121,Bellandur,Food Court,"Pasta, Pizza",Italian,250.0,Dine-out,High
